t,pitch_deg,removed,min_before,min_after,closest_removed
125.100,0.0000,0,2.2019,2.2019,inf
125.200,0.0000,0,2.2039,2.2039,inf
125.300,0.0000,0,2.1987,2.1987,inf
125.400,0.0000,0,2.1841,2.1841,inf
125.500,0.0000,0,2.1924,2.1924,inf
125.600,0.0000,0,2.2065,2.2065,inf
125.700,0.0000,0,2.1946,2.1946,inf
125.800,0.0000,0,2.1983,2.1983,inf
125.900,0.0000,0,2.1966,2.1966,inf
126.000,0.0000,0,2.2010,2.2010,inf
126.100,0.0000,0,2.1897,2.1897,inf
126.200,0.0000,0,2.1952,2.1952,inf
126.300,0.0000,0,2.2040,2.2040,inf
126.400,0.0000,0,2.1983,2.1983,inf
126.500,0.0000,0,2.1983,2.1983,inf
126.600,0.0000,0,2.1972,2.1972,inf
126.700,0.0000,0,2.1949,2.1949,inf
126.800,0.0000,0,2.1978,2.1978,inf
126.900,0.0000,0,2.2064,2.2064,inf
127.000,0.0000,0,2.2036,2.2036,inf
127.100,0.0000,0,2.2027,2.2027,inf
127.200,0.0000,0,2.2020,2.2020,inf
127.300,0.0000,0,2.2010,2.2010,inf
127.400,0.0000,0,2.1999,2.1999,inf
127.500,0.0000,0,2.1960,2.1960,inf
127.600,0.0000,0,2.1992,2.1992,inf
127.700,0.0000,0,2.1971,2.1971,inf
127.800,0.0000,0,2.1988,2.1988,inf
127.900,0.0000,0,2.1950,2.1950,inf
128.000,0.0000,0,2.2083,2.2083,inf
128.100,0.0000,0,2.2027,2.2027,inf
128.200,0.0000,0,2.2050,2.2050,inf
128.300,0.0000,0,2.1982,2.1982,inf
128.400,0.0000,0,2.2003,2.2003,inf
128.500,0.0000,0,2.1994,2.1994,inf
128.600,0.0000,0,2.2060,2.2060,inf
128.700,0.0000,0,2.1904,2.1904,inf
128.800,0.0000,0,2.1997,2.1997,inf
128.900,0.0000,0,2.1937,2.1937,inf
129.000,0.0000,0,2.1958,2.1958,inf
129.100,0.0000,0,2.2029,2.2029,inf
129.200,0.0000,0,2.2035,2.2035,inf
129.300,0.0000,0,2.2021,2.2021,inf
129.400,0.0000,0,2.1988,2.1988,inf
129.500,0.0000,0,2.2050,2.2050,inf
129.600,0.0000,0,2.1915,2.1915,inf
129.700,0.0000,0,2.1890,2.1890,inf
129.800,0.0000,0,2.1948,2.1948,inf
129.900,0.0000,0,2.1995,2.1995,inf
130.000,0.0000,0,2.1825,2.1825,inf
130.100,0.0000,0,2.2026,2.2026,inf
130.200,0.0000,0,2.1922,2.1922,inf
130.300,0.0000,0,2.1945,2.1945,inf
130.400,0.0000,0,2.1999,2.1999,inf
130.500,0.0000,0,2.1942,2.1942,inf
130.600,0.0000,0,2.1979,2.1979,inf
130.700,0.0000,0,2.2052,2.2052,inf
130.800,0.0000,0,2.2038,2.2038,inf
130.900,0.0000,0,2.1980,2.1980,inf
131.000,0.0000,0,2.2004,2.2004,inf
131.100,0.0000,0,2.2042,2.2042,inf
131.200,0.0000,0,2.1986,2.1986,inf
131.300,0.0000,0,2.1986,2.1986,inf
131.400,0.0000,0,2.1994,2.1994,inf
131.500,0.0000,0,2.2084,2.2084,inf
131.600,0.0000,0,2.1970,2.1970,inf
131.700,0.0000,0,2.2169,2.2169,inf
131.800,0.0000,0,2.1990,2.1990,inf
131.900,0.0000,0,2.2067,2.2067,inf
132.000,0.0000,0,2.1982,2.1982,inf
132.100,0.0000,0,2.2042,2.2042,inf
132.200,0.0000,0,2.2022,2.2022,inf
132.300,0.0000,0,2.1993,2.1993,inf
132.400,0.0000,0,2.1901,2.1901,inf
132.500,0.0000,0,2.1945,2.1945,inf
132.600,0.0000,0,2.2014,2.2014,inf
132.700,0.0000,0,2.1968,2.1968,inf
132.800,0.0000,0,2.2068,2.2068,inf
132.900,0.0000,0,2.2037,2.2037,inf
133.000,0.0000,0,2.2067,2.2067,inf
133.100,0.0000,0,2.2065,2.2065,inf
133.200,0.0000,0,2.2006,2.2006,inf
133.300,0.0000,0,2.1980,2.1980,inf
133.400,0.0000,0,2.1966,2.1966,inf
133.500,0.0000,0,2.1971,2.1971,inf
133.600,0.0000,0,2.2039,2.2039,inf
133.700,0.0000,0,2.2034,2.2034,inf
133.800,0.0000,0,2.1857,2.1857,inf
133.900,0.0000,0,2.1978,2.1978,inf
134.000,0.0000,0,2.2048,2.2048,inf
134.100,0.0000,0,2.1987,2.1987,inf
134.200,0.0000,0,2.1972,2.1972,inf
134.300,0.0000,0,2.2011,2.2011,inf
134.400,0.0000,0,2.2060,2.2060,inf
134.500,0.0000,0,2.2045,2.2045,inf
134.600,0.0000,0,2.1972,2.1972,inf
134.700,0.0000,0,2.1886,2.1886,inf
134.800,0.0000,0,2.1866,2.1866,inf
134.900,0.0000,0,2.1975,2.1975,inf
135.000,0.0000,0,2.1985,2.1985,inf
135.100,0.0000,0,2.2056,2.2056,inf
135.200,0.0000,0,2.1854,2.1854,inf
135.300,0.0000,0,2.1973,2.1973,inf
135.400,0.0000,0,2.2044,2.2044,inf
135.500,0.0000,0,2.2031,2.2031,inf
135.600,0.0000,0,2.1919,2.1919,inf
135.700,0.0000,0,2.1961,2.1961,inf
135.800,0.0000,0,2.1948,2.1948,inf
135.900,0.0000,0,2.2017,2.2017,inf
136.000,0.0000,0,2.1999,2.1999,inf
136.100,0.0000,0,2.2073,2.2073,inf
136.200,0.0000,0,2.1930,2.1930,inf
136.300,0.0000,0,2.1910,2.1910,inf
136.400,0.0000,0,2.1980,2.1980,inf
136.500,0.0000,0,2.2063,2.2063,inf
136.600,0.0000,0,2.1933,2.1933,inf
136.700,0.0000,0,2.2055,2.2055,inf
136.800,0.0000,0,2.1902,2.1902,inf
136.900,0.0000,0,2.1968,2.1968,inf
137.000,0.0000,0,2.2001,2.2001,inf
137.100,0.0000,0,2.2012,2.2012,inf
137.200,0.0000,0,2.1929,2.1929,inf
137.300,0.0000,0,2.1950,2.1950,inf
137.400,0.0000,0,2.2056,2.2056,inf
137.500,0.0000,0,2.1998,2.1998,inf
137.600,0.0000,0,2.2002,2.2002,inf
137.700,0.0000,0,2.2044,2.2044,inf
137.800,0.0000,0,2.2025,2.2025,inf
137.900,0.0000,0,2.1922,2.1922,inf
138.000,0.0000,0,2.2011,2.2011,inf
138.100,0.0000,0,2.1921,2.1921,inf
138.200,0.0000,0,2.1958,2.1958,inf
138.300,0.0000,0,2.2034,2.2034,inf
138.400,0.0000,0,2.1887,2.1887,inf
138.500,0.0000,0,2.2021,2.2021,inf
138.600,0.0000,0,2.2030,2.2030,inf
138.700,0.0000,0,2.1938,2.1938,inf
138.800,0.0000,0,2.1961,2.1961,inf
138.900,0.0000,0,2.2030,2.2030,inf
139.000,0.0000,0,2.1986,2.1986,inf
139.100,0.0000,0,2.1942,2.1942,inf
139.200,0.0000,0,2.1948,2.1948,inf
139.300,0.0000,0,2.1979,2.1979,inf
139.400,0.0000,0,2.2022,2.2022,inf
139.500,0.0000,0,2.2046,2.2046,inf
139.600,0.0000,0,2.2035,2.2035,inf
139.700,0.0000,0,2.2025,2.2025,inf
139.800,0.0000,0,2.2062,2.2062,inf
139.900,0.0000,0,2.1973,2.1973,inf
140.000,0.0000,0,2.1866,2.1866,inf
140.100,0.0000,0,2.1981,2.1981,inf
140.200,0.0000,0,2.2084,2.2084,inf
140.300,0.0000,0,2.1956,2.1956,inf
140.400,0.0000,0,2.2055,2.2055,inf
140.500,0.0000,0,2.2004,2.2004,inf
140.600,0.0000,0,2.2006,2.2006,inf
140.700,0.0000,0,2.2030,2.2030,inf
140.800,0.0000,0,2.2035,2.2035,inf
140.900,0.0000,0,2.1965,2.1965,inf
141.000,0.0000,0,2.1946,2.1946,inf
141.100,0.0000,0,2.2077,2.2077,inf
141.200,0.0000,0,2.1992,2.1992,inf
141.300,0.0000,0,2.2037,2.2037,inf
141.400,0.0000,0,2.2081,2.2081,inf
141.500,0.0000,0,2.2002,2.2002,inf
141.600,0.0000,0,2.1976,2.1976,inf
141.700,0.0000,0,2.2089,2.2089,inf
141.800,0.0000,0,2.1879,2.1879,inf
141.900,0.0000,0,2.2121,2.2121,inf
142.000,0.0000,0,2.1900,2.1900,inf
142.100,0.0000,0,2.2010,2.2010,inf
142.200,0.0000,0,2.2073,2.2073,inf
142.300,0.0000,0,2.2017,2.2017,inf
142.400,0.0000,0,2.1946,2.1946,inf
142.500,0.0000,0,2.2029,2.2029,inf
142.600,0.0000,0,2.1962,2.1962,inf
142.700,0.0000,0,2.2057,2.2057,inf
142.800,0.0000,0,2.2056,2.2056,inf
142.900,0.0000,0,2.2098,2.2098,inf
143.000,0.0000,0,2.2014,2.2014,inf
143.100,0.0000,0,2.2083,2.2083,inf
143.200,0.0000,0,2.2041,2.2041,inf
143.300,0.0000,0,2.2055,2.2055,inf
143.400,0.0000,0,2.2047,2.2047,inf
143.500,0.0000,0,2.2056,2.2056,inf
143.600,0.0000,0,2.1967,2.1967,inf
143.700,0.0000,0,2.1980,2.1980,inf
143.800,0.0000,0,2.2026,2.2026,inf
143.900,0.0000,0,2.1998,2.1998,inf
144.000,0.0000,0,2.2038,2.2038,inf
144.100,0.0000,0,2.2007,2.2007,inf
144.200,0.0000,0,2.2024,2.2024,inf
144.300,0.0000,0,2.1971,2.1971,inf
144.400,0.0000,0,2.1956,2.1956,inf
144.500,0.0000,0,2.2058,2.2058,inf
144.600,0.0000,0,2.1996,2.1996,inf
144.700,0.0000,0,2.2050,2.2050,inf
144.800,0.0000,0,2.2056,2.2056,inf
144.900,0.0000,0,2.1980,2.1980,inf
145.000,0.0000,0,2.2012,2.2012,inf
145.100,0.0000,0,2.2079,2.2079,inf
145.200,0.0000,0,2.2054,2.2054,inf
145.300,0.0000,0,2.2103,2.2103,inf
145.400,0.0000,0,2.2100,2.2100,inf
145.500,0.0000,0,2.2094,2.2094,inf
145.600,0.0000,0,2.2018,2.2018,inf
145.700,0.0000,0,2.2089,2.2089,inf
145.800,0.0000,0,2.2014,2.2014,inf
145.900,0.0000,0,2.2025,2.2025,inf
146.000,0.0000,0,2.1949,2.1949,inf
146.100,0.0000,0,2.2044,2.2044,inf
146.200,0.0000,0,2.2098,2.2098,inf
146.300,0.0000,0,2.2078,2.2078,inf
146.400,0.0000,0,2.2019,2.2019,inf
146.500,0.0000,0,2.2101,2.2101,inf
146.600,0.0000,0,2.2060,2.2060,inf
146.700,0.0000,0,2.2069,2.2069,inf
146.800,0.0000,0,2.1949,2.1949,inf
146.900,0.0000,0,2.2089,2.2089,inf
147.000,0.0000,0,2.2102,2.2102,inf
147.100,0.0000,0,2.2062,2.2062,inf
147.200,0.0000,0,2.1952,2.1952,inf
147.300,0.0000,0,2.1996,2.1996,inf
147.400,0.0000,0,2.1991,2.1991,inf
147.500,0.0000,0,2.1913,2.1913,inf
147.600,0.0000,0,2.1978,2.1978,inf
147.700,0.0000,0,2.1986,2.1986,inf
147.800,0.0000,0,2.1975,2.1975,inf
147.900,0.0000,0,2.1980,2.1980,inf
148.000,0.0000,0,2.2017,2.2017,inf
148.100,0.0000,0,2.2068,2.2068,inf
148.200,0.0000,0,2.1985,2.1985,inf
148.300,0.0000,0,2.1935,2.1935,inf
148.400,0.0000,0,2.1949,2.1949,inf
148.500,0.0000,0,2.1975,2.1975,inf
148.600,0.0000,0,2.2077,2.2077,inf
148.700,0.0000,0,2.2057,2.2057,inf
148.800,0.0000,0,2.2009,2.2009,inf
148.900,0.0000,0,2.1974,2.1974,inf
149.000,0.0000,0,2.2080,2.2080,inf
149.100,0.0000,0,2.1991,2.1991,inf
149.200,0.0000,0,2.2070,2.2070,inf
149.300,0.0000,0,2.1947,2.1947,inf
149.400,0.0000,0,2.2012,2.2012,inf
149.500,0.0000,0,2.2000,2.2000,inf
149.600,0.0000,0,2.2010,2.2010,inf
149.700,0.0000,0,2.2075,2.2075,inf
149.800,0.0000,0,2.2015,2.2015,inf
149.900,0.0000,0,2.1899,2.1899,inf
150.000,0.0000,0,2.2059,2.2059,inf
150.100,0.0000,0,2.2074,2.2074,inf
150.200,0.0000,0,2.1914,2.1914,inf
150.300,0.0000,0,2.2142,2.2142,inf
150.400,0.0000,0,2.1964,2.1964,inf
150.500,0.0000,0,2.2036,2.2036,inf
150.600,0.0000,0,2.2104,2.2104,inf
150.700,0.0000,0,2.2055,2.2055,inf
150.800,0.0000,0,2.2052,2.2052,inf
150.900,0.0000,0,2.2144,2.2144,inf
151.000,0.0000,0,2.2108,2.2108,inf
151.100,0.0000,0,2.2063,2.2063,inf
151.200,0.0000,0,2.2100,2.2100,inf
151.300,0.0000,0,2.2096,2.2096,inf
151.400,0.0000,0,2.1936,2.1936,inf
151.500,0.0000,0,2.1951,2.1951,inf
151.600,0.0000,0,2.1942,2.1942,inf
151.700,0.0000,0,2.2007,2.2007,inf
151.800,0.0000,0,2.1912,2.1912,inf
151.900,0.0000,0,2.2094,2.2094,inf
152.000,0.0000,0,2.2014,2.2014,inf
152.100,0.0000,0,2.2034,2.2034,inf
152.200,0.0000,0,2.2162,2.2162,inf
152.300,0.0000,0,2.2090,2.2090,inf
152.400,0.0000,0,2.2064,2.2064,inf
152.500,0.0000,0,2.2060,2.2060,inf
152.600,0.0000,0,2.2033,2.2033,inf
152.700,0.0000,0,2.2010,2.2010,inf
152.800,0.0000,0,2.2024,2.2024,inf
152.900,0.0000,0,2.1984,2.1984,inf
153.000,0.0000,0,2.2054,2.2054,inf
153.100,0.0000,0,2.2022,2.2022,inf
153.200,0.0000,0,2.1957,2.1957,inf
153.300,0.0000,0,2.1953,2.1953,inf
153.400,0.0000,0,2.1990,2.1990,inf
153.500,0.0000,0,2.2020,2.2020,inf
153.600,0.0000,0,2.2016,2.2016,inf
153.700,0.0000,0,2.2081,2.2081,inf
153.800,0.0000,0,2.2015,2.2015,inf
153.900,0.0000,0,2.2003,2.2003,inf
154.000,0.0000,0,2.2063,2.2063,inf
154.100,0.0000,0,2.2062,2.2062,inf
154.200,0.0000,0,2.1981,2.1981,inf
154.300,0.0000,0,2.2051,2.2051,inf
154.400,0.0000,0,2.2084,2.2084,inf
154.500,0.0000,0,2.2027,2.2027,inf
154.600,0.0000,0,2.2008,2.2008,inf
154.700,0.0000,0,2.2109,2.2109,inf
154.800,0.0000,0,2.1967,2.1967,inf
154.900,0.0000,0,2.2033,2.2033,inf
155.000,0.0000,0,2.2088,2.2088,inf
155.100,0.0000,0,2.2025,2.2025,inf
155.200,0.0000,0,2.1992,2.1992,inf
155.300,0.0000,0,2.2080,2.2080,inf
155.400,0.0000,0,2.2023,2.2023,inf
155.500,0.0000,0,2.2115,2.2115,inf
155.600,0.0000,0,2.2142,2.2142,inf
155.700,0.0000,0,2.2153,2.2153,inf
155.800,0.0000,0,2.2042,2.2042,inf
155.900,0.0000,0,2.2034,2.2034,inf
156.000,0.0000,0,2.2056,2.2056,inf
156.100,0.0000,0,2.2157,2.2157,inf
156.200,0.0000,0,2.2089,2.2089,inf
156.300,0.0000,0,2.2025,2.2025,inf
156.400,0.0000,0,2.2066,2.2066,inf
156.500,0.0000,0,2.2090,2.2090,inf
156.600,0.0000,0,2.2029,2.2029,inf
156.700,0.0000,0,2.2021,2.2021,inf
156.800,0.0000,0,2.1988,2.1988,inf
156.900,0.0000,0,2.2168,2.2168,inf
157.000,0.0000,0,2.2096,2.2096,inf
157.100,0.0000,0,2.2027,2.2027,inf
157.200,0.0000,0,2.2115,2.2115,inf
157.300,0.0000,0,2.2158,2.2158,inf
157.400,0.0000,0,2.2062,2.2062,inf
157.500,0.0000,0,2.2110,2.2110,inf
157.600,0.0000,0,2.2027,2.2027,inf
157.700,0.0000,0,2.2053,2.2053,inf
157.800,0.0000,0,2.2012,2.2012,inf
157.900,0.0000,0,2.2021,2.2021,inf
158.000,0.0000,0,2.2097,2.2097,inf
158.100,0.0000,0,2.2070,2.2070,inf
158.200,0.0000,0,2.2069,2.2069,inf
158.300,0.0000,0,2.2056,2.2056,inf
158.400,0.0000,0,2.2017,2.2017,inf
158.500,0.0000,0,2.2111,2.2111,inf
158.600,0.0000,0,2.1967,2.1967,inf
158.700,0.0000,0,2.2058,2.2058,inf
158.800,0.0000,0,2.2033,2.2033,inf
158.900,0.0000,0,2.2143,2.2143,inf
159.000,0.0000,0,2.2038,2.2038,inf
159.100,0.0000,0,2.2035,2.2035,inf
159.200,0.0000,0,2.2089,2.2089,inf
159.300,0.0000,0,2.2071,2.2071,inf
159.400,0.0000,0,2.2154,2.2154,inf
159.500,0.0000,0,2.2095,2.2095,inf
159.600,0.0000,0,2.2047,2.2047,inf
159.700,0.0000,0,2.1890,2.1890,inf
159.800,0.0000,0,2.2064,2.2064,inf
159.900,0.0000,0,2.1991,2.1991,inf
160.000,0.0000,0,2.1904,2.1904,inf
160.100,0.0000,0,2.2134,2.2134,inf
160.200,0.0000,0,2.2090,2.2090,inf
160.300,0.0000,0,2.2086,2.2086,inf
160.400,0.0000,0,2.2002,2.2002,inf
160.500,0.0000,0,2.1985,2.1985,inf
160.600,0.0000,0,2.2098,2.2098,inf
160.700,0.0000,0,2.1928,2.1928,inf
160.800,0.0000,0,2.2097,2.2097,inf
160.900,0.0000,0,2.2023,2.2023,inf
161.000,0.0000,0,2.2079,2.2079,inf
161.100,0.0000,0,2.2069,2.2069,inf
161.200,0.0000,0,2.2098,2.2098,inf
161.300,0.0000,0,2.1971,2.1971,inf
161.400,0.0000,0,2.2098,2.2098,inf
161.500,0.0000,0,2.2056,2.2056,inf
161.600,0.0000,0,2.2137,2.2137,inf
161.700,0.0000,0,2.2079,2.2079,inf
161.800,0.0000,0,2.2054,2.2054,inf
161.900,0.0000,0,2.2091,2.2091,inf
162.000,0.0000,0,2.2063,2.2063,inf
162.100,0.0000,0,2.2106,2.2106,inf
162.200,0.0000,0,2.2046,2.2046,inf
162.300,0.0000,0,2.2106,2.2106,inf
162.400,0.0000,0,2.2098,2.2098,inf
162.500,0.0000,0,2.2133,2.2133,inf
162.600,0.0000,0,2.2121,2.2121,inf
162.700,0.0000,0,2.1997,2.1997,inf
162.800,0.0000,0,2.2069,2.2069,inf
162.900,0.0000,0,2.1986,2.1986,inf
163.000,0.0000,0,2.2150,2.2150,inf
163.100,0.0000,0,2.2099,2.2099,inf
163.200,0.0000,0,2.2088,2.2088,inf
163.300,0.0000,0,2.2118,2.2118,inf
163.400,0.0000,0,2.1988,2.1988,inf
163.500,0.0000,0,2.2055,2.2055,inf
163.600,0.0000,0,2.2062,2.2062,inf
163.700,0.0000,0,2.2157,2.2157,inf
163.800,0.0000,0,2.2196,2.2196,inf
163.900,0.0000,0,2.2092,2.2092,inf
164.000,0.0000,0,2.1984,2.1984,inf
164.100,0.0000,0,2.2023,2.2023,inf
164.200,0.0000,0,2.2037,2.2037,inf
164.300,0.0000,0,2.2033,2.2033,inf
164.400,0.0000,0,2.2014,2.2014,inf
164.500,0.0000,0,2.1949,2.1949,inf
164.600,0.0000,0,2.2073,2.2073,inf
164.700,0.0000,0,2.2021,2.2021,inf
164.800,0.0000,0,2.2070,2.2070,inf
164.900,0.0000,0,2.2056,2.2056,inf
165.000,0.0000,0,2.2160,2.2160,inf
165.100,0.0000,0,2.2050,2.2050,inf
165.200,0.0000,0,2.2042,2.2042,inf
165.300,0.0000,0,2.2079,2.2079,inf
165.400,0.0000,0,2.2176,2.2176,inf
165.500,0.0000,0,2.2020,2.2020,inf
165.600,0.0000,0,2.2083,2.2083,inf
165.700,0.0000,0,2.2000,2.2000,inf
165.800,0.0000,0,2.2140,2.2140,inf
165.900,0.0000,0,2.2079,2.2079,inf
166.000,0.0000,0,2.2013,2.2013,inf
166.100,0.0000,0,2.2078,2.2078,inf
166.200,0.0000,0,2.2043,2.2043,inf
166.300,0.0000,0,2.2084,2.2084,inf
166.400,0.0000,0,2.2144,2.2144,inf
166.500,0.0000,0,2.2059,2.2059,inf
166.600,0.0000,0,2.2093,2.2093,inf
166.700,0.0000,0,2.1969,2.1969,inf
166.800,0.0000,0,2.2017,2.2017,inf
166.900,0.0000,0,2.2094,2.2094,inf
167.000,0.0000,0,2.2080,2.2080,inf
167.100,0.0000,0,2.2027,2.2027,inf
167.200,0.0000,0,2.2061,2.2061,inf
167.300,0.0000,0,2.1989,2.1989,inf
167.400,0.0000,0,2.2131,2.2131,inf
167.500,0.0000,0,2.2085,2.2085,inf
167.600,0.0000,0,2.2154,2.2154,inf
167.700,0.0000,0,2.2152,2.2152,inf
167.800,0.0000,0,2.2077,2.2077,inf
167.900,0.0000,0,2.2122,2.2122,inf
168.000,0.0000,0,2.2126,2.2126,inf
168.100,0.0000,0,2.2056,2.2056,inf
168.200,0.0000,0,2.2114,2.2114,inf
168.300,0.0000,0,2.2100,2.2100,inf
168.400,0.0000,0,2.2187,2.2187,inf
168.500,0.0000,0,2.2150,2.2150,inf
168.600,0.0000,0,2.2124,2.2124,inf
168.700,0.0000,0,2.2107,2.2107,inf
168.800,0.0000,0,2.2058,2.2058,inf
168.900,0.0000,0,2.2158,2.2158,inf
169.000,0.0000,0,2.2045,2.2045,inf
169.100,0.0000,0,2.2012,2.2012,inf
169.200,0.0000,0,2.2180,2.2180,inf
169.300,0.0000,0,2.2133,2.2133,inf
169.400,0.0000,0,2.2148,2.2148,inf
169.500,0.0000,0,2.2105,2.2105,inf
169.600,0.0000,0,2.2099,2.2099,inf
169.700,0.0000,0,2.2142,2.2142,inf
169.800,0.0000,0,2.2122,2.2122,inf
169.900,0.0000,0,2.2073,2.2073,inf
170.000,0.0000,0,2.2191,2.2191,inf
170.100,0.0000,0,2.2046,2.2046,inf
170.200,0.0000,0,2.2101,2.2101,inf
170.300,0.0000,0,2.2100,2.2100,inf
170.400,0.0000,0,2.2167,2.2167,inf
170.500,0.0000,0,2.2166,2.2166,inf
170.600,0.0000,0,2.2193,2.2193,inf
170.700,0.0000,0,2.2213,2.2213,inf
170.800,0.0000,0,2.2039,2.2039,inf
170.900,0.0000,0,2.2166,2.2166,inf
171.000,0.0000,0,2.2086,2.2086,inf
171.100,0.0000,0,2.2104,2.2104,inf
171.200,0.0000,0,2.2123,2.2123,inf
171.300,0.0000,0,2.2110,2.2110,inf
171.400,0.0000,0,2.2139,2.2139,inf
171.500,0.0000,0,2.2137,2.2137,inf
171.600,0.0000,0,2.1990,2.1990,inf
171.700,0.0000,0,2.2187,2.2187,inf
171.800,0.0000,0,2.2171,2.2171,inf
171.900,0.0000,0,2.1996,2.1996,inf
172.000,0.0000,0,2.1984,2.1984,inf
172.100,0.0000,0,2.2150,2.2150,inf
172.200,0.0000,0,2.2163,2.2163,inf
172.300,0.0000,0,2.2166,2.2166,inf
172.400,0.0000,0,2.2046,2.2046,inf
172.500,0.0000,0,2.2119,2.2119,inf
172.600,0.0000,0,2.2133,2.2133,inf
172.700,0.0000,0,2.2162,2.2162,inf
172.800,0.0000,0,2.2093,2.2093,inf
172.900,0.0000,0,2.2198,2.2198,inf
173.000,0.0000,0,2.2179,2.2179,inf
173.100,0.0000,0,2.2247,2.2247,inf
173.200,0.0000,0,2.2173,2.2173,inf
173.300,0.0000,0,2.2164,2.2164,inf
173.400,0.0000,0,2.2091,2.2091,inf
173.500,0.0000,0,2.2022,2.2022,inf
173.600,0.0000,0,2.2186,2.2186,inf
173.700,0.0000,0,2.2146,2.2146,inf
173.800,0.0000,0,2.2101,2.2101,inf
173.900,0.0000,0,2.1998,2.1998,inf
174.000,0.0000,0,2.2170,2.2170,inf
174.100,0.0000,0,2.2107,2.2107,inf
174.200,0.0000,0,2.2190,2.2190,inf
174.300,0.0000,0,2.2131,2.2131,inf
174.400,0.0000,0,2.2078,2.2078,inf
174.500,0.0000,0,2.2129,2.2129,inf
174.600,0.0000,0,2.2155,2.2155,inf
174.700,0.0000,0,2.2204,2.2204,inf
174.800,0.0000,0,2.2199,2.2199,inf
174.900,0.0000,0,2.2162,2.2162,inf
175.000,0.0000,0,2.2120,2.2120,inf
175.100,0.0000,0,2.2101,2.2101,inf
175.200,0.0000,0,2.2160,2.2160,inf
175.300,0.0000,0,2.2174,2.2174,inf
175.400,0.0000,0,2.2152,2.2152,inf
175.500,0.0000,0,2.2116,2.2116,inf
175.600,0.0000,0,2.2120,2.2120,inf
175.700,0.0000,0,2.2105,2.2105,inf
175.800,0.0000,0,2.2135,2.2135,inf
175.900,0.0000,0,2.2155,2.2155,inf
176.000,0.0000,0,2.2225,2.2225,inf
176.100,0.0000,0,2.2126,2.2126,inf
176.200,0.0000,0,2.2198,2.2198,inf
176.300,0.0000,0,2.2060,2.2060,inf
176.400,0.0000,0,2.2093,2.2093,inf
176.500,0.0000,0,2.2148,2.2148,inf
176.600,0.0000,0,2.2158,2.2158,inf
176.700,0.0000,0,2.2174,2.2174,inf
176.800,0.0000,0,2.2143,2.2143,inf
176.900,0.0000,0,2.2201,2.2201,inf
177.000,0.0000,0,2.2124,2.2124,inf
177.100,0.0000,0,2.2197,2.2197,inf
177.200,0.0000,0,2.2135,2.2135,inf
177.300,0.0000,0,2.2073,2.2073,inf
177.400,0.0000,0,2.2120,2.2120,inf
177.500,0.0000,0,2.2199,2.2199,inf
177.600,0.0000,0,2.2105,2.2105,inf
177.700,0.0000,0,2.1996,2.1996,inf
177.800,0.0000,0,2.2211,2.2211,inf
177.900,0.0000,0,2.2081,2.2081,inf
178.000,0.0000,0,2.2111,2.2111,inf
178.100,0.0000,0,2.2016,2.2016,inf
178.200,0.0000,0,2.2211,2.2211,inf
178.300,0.0000,0,2.2156,2.2156,inf
178.400,0.0000,0,2.2176,2.2176,inf
178.500,0.0000,0,2.2177,2.2177,inf
178.600,0.0000,0,2.2097,2.2097,inf
178.700,0.0000,0,2.1976,2.1976,inf
178.800,0.0000,0,2.2131,2.2131,inf
178.900,0.0000,0,2.2074,2.2074,inf
179.000,0.0000,0,2.2105,2.2105,inf
179.100,0.0000,0,2.2037,2.2037,inf
179.200,0.0000,0,2.2196,2.2196,inf
179.300,0.0000,0,2.2142,2.2142,inf
179.400,0.0000,0,2.2178,2.2178,inf
179.500,0.0000,0,2.2092,2.2092,inf
179.600,0.0000,0,2.1998,2.1998,inf
179.700,0.0000,0,2.2059,2.2059,inf
179.800,0.0000,0,2.2071,2.2071,inf
179.900,0.0000,0,2.2191,2.2191,inf
180.000,0.0000,0,2.2146,2.2146,inf
180.100,0.0000,0,2.2185,2.2185,inf
180.200,0.0000,0,2.2077,2.2077,inf
180.300,0.0000,0,2.2199,2.2199,inf
180.400,0.0000,0,2.2188,2.2188,inf
180.500,0.0000,0,2.2129,2.2129,inf
180.600,0.0000,0,2.2150,2.2150,inf
180.700,0.0000,0,2.2170,2.2170,inf
180.800,0.0000,0,2.2207,2.2207,inf
180.900,0.0000,0,2.2215,2.2215,inf
181.000,0.0000,0,2.2185,2.2185,inf
181.100,0.0000,0,2.2212,2.2212,inf
181.200,0.0000,0,2.2165,2.2165,inf
181.300,0.0000,0,2.2148,2.2148,inf
181.400,0.0000,0,2.2177,2.2177,inf
181.500,0.0000,0,2.2091,2.2091,inf
181.600,0.0000,0,2.2027,2.2027,inf
181.700,0.0000,0,2.2214,2.2214,inf
181.800,0.0000,0,2.2180,2.2180,inf
181.900,0.0000,0,2.2138,2.2138,inf
182.000,0.0000,0,2.2195,2.2195,inf
182.100,0.0000,0,2.2140,2.2140,inf
182.200,0.0000,0,2.2121,2.2121,inf
182.300,0.0000,0,2.2197,2.2197,inf
182.400,0.0000,0,2.2132,2.2132,inf
182.500,0.0000,0,2.2139,2.2139,inf
182.600,0.0000,0,2.2176,2.2176,inf
182.700,0.0000,0,2.2171,2.2171,inf
182.800,0.0000,0,2.2125,2.2125,inf
182.900,0.0000,0,2.2135,2.2135,inf
183.000,0.0000,0,2.2041,2.2041,inf
183.100,0.0000,0,2.2177,2.2177,inf
183.200,0.0000,0,2.2262,2.2262,inf
